SDSS_Obj,_RAJ2000,_DEJ2000
J015615.24+130957.06,29.0635,13.16585
J015616.95+010302.95,29.070625,1.0508194
J015623.78-093736.16,29.0990833,-9.6267111
J015632.75-001027.35,29.1364583,-0.1742639
J015642.24+143543.59,29.176,14.5954417
J015650.68+145224.27,29.2111667,14.8734083
J015651.97+131246.00,29.2165417,13.2127778
J015654.84-003824.99,29.2285,-0.640275
J015700.57-000523.46,29.252375,-0.08985
J015703.77+131001.45,29.2657083,13.1670694
J015704.51-090819.20,29.2687917,-9.1386667
J015707.31+145543.62,29.2804583,14.9287833
J015709.78+143259.59,29.29075,14.5498861
J015712.97+144407.63,29.3040417,14.7354528
J015720.03+131013.41,29.3334583,13.1703917
J015722.76-093030.52,29.3448333,-9.5084778
J015727.35-081014.83,29.3639583,-8.1707861
J015730.44-092744.54,29.3768333,-9.4623722
J015745.98-083334.06,29.4415833,-8.5594611
J015746.24-011229.90,29.4426667,-1.2083056
J015755.83+132129.30,29.482625,13.3581389
J015816.22+141747.82,29.5675833,14.2966167
J015835.03-002907.96,29.6459583,-0.4855444
J015850.79-093513.73,29.711625,-9.5871472
J015911.36+000635.31,29.7973333,0.1098083
J015930.96+135637.57,29.879,13.9437694
J015934.72+140029.51,29.8946667,14.0081972
J015946.42+122727.00,29.9434167,12.4575
J015946.76-001657.64,29.9448333,-0.2826778
J020004.87-001644.92,30.0202917,-0.2791444
J020009.53+144353.18,30.0397083,14.7314389
J020015.67+001157.21,30.0652917,0.199225
J020031.43-090205.46,30.1309583,-9.03485
J020043.20+140135.16,30.18,14.0264333
J020055.07+125608.74,30.2294583,12.9357611
J020119.19+142608.04,30.3299583,14.4355667
J020138.47-010803.97,30.4102917,-1.1344361
J020144.41-005604.00,30.4350417,-0.9344444
J020157.24-010751.90,30.4885,-1.1310833
J020158.20-005951.93,30.4925,-0.9977583
J020211.84-000749.56,30.5493333,-0.1304333
J020238.79-092213.39,30.661625,-9.3703861
J020249.96+143114.11,30.7081667,14.5205861
J020257.14-083638.57,30.7380833,-8.6107139
J020316.01-010225.24,30.8167083,-1.0403444
J020316.62-095326.35,30.81925,-9.8906528
J020322.64-083750.31,30.8443333,-8.6306417
J020326.57+123521.14,30.8607083,12.5892056
J020328.88+135816.44,30.8703333,13.9712333
J020339.44+001257.30,30.9143333,0.2159167
J020349.79+144420.87,30.9574583,14.7391306
J020353.23+134011.97,30.9717917,13.6699917
J020353.51-005835.83,30.9729583,-0.9766194
J020357.99-005816.20,30.991625,-0.9711667
J020359.15+141837.28,30.9964583,14.3103556
J020400.01-090621.46,31.0000417,-9.1059611
J020455.75+140055.34,31.2322917,14.0153722
J020517.54+133020.59,31.3230833,13.5057194
J020519.87+131530.63,31.3327917,13.2585083
J020529.28+131503.54,31.372,13.2509833
J020536.18-081443.23,31.40075,-8.2453417
J020539.16+143907.81,31.4131667,14.6521694
J020557.02+004623.99,31.4875833,0.7733306
J020616.37-095850.64,31.5682083,-9.9807333
J020621.25-085218.10,31.5885417,-8.8716944
J020642.51-005137.56,31.677125,-0.8604333
J020716.00+003422.91,31.8166667,0.5730306
J020815.56+011143.58,32.0648333,1.1954389
J020817.92+010602.66,32.0746667,1.1007389
J020820.17+011103.34,32.0840417,1.1842611
J020824.98+142058.42,32.1040833,14.3495611
J020830.34-074539.13,32.1264167,-7.7608694
J020835.81-083754.96,32.1492083,-8.6319333
J020836.00+002730.12,32.15,0.4583667
J020838.88+000742.53,32.162,0.1284806
J020843.56-074949.41,32.1815,-7.8303917
J020844.49+004710.54,32.185375,0.7862611
J020851.36+132148.96,32.214,13.3636
J020853.01+004712.59,32.220875,0.7868306
J020856.60-081022.75,32.2358333,-8.1729861
J020858.68-074600.53,32.2445,-7.7668139
J020920.84-100759.15,32.3368333,-10.1330972
J020939.45-004506.14,32.414375,-0.7517056
J020939.47+135859.45,32.4144583,13.9831806
J020949.31-074656.79,32.4554583,-7.7824417
J021008.19+143636.25,32.534125,14.6100694
J021033.17+004417.18,32.6382083,0.7381056
J021112.46-004933.43,32.8019167,-0.8259528
J021114.52+010515.42,32.8105,1.0876167
J021121.62-100715.77,32.8400833,-10.1210472
J021121.84+143015.47,32.841,14.5042972
J021130.77+141801.76,32.8782083,14.3004889
J021139.06+140830.43,32.91275,14.1417861
J021148.16+130919.28,32.9506667,13.1553556
J021149.09+130115.79,32.9545417,13.0210528
J021203.24+140615.08,33.0135,14.1041889
J021207.81+135858.93,33.0325417,13.9830361
J021238.74+142200.25,33.1614167,14.3667361
J021246.54+001249.70,33.1939167,0.2138056
J021257.59+140610.23,33.2399583,14.1028417
J021322.13-100305.55,33.3422083,-10.0515417
J021323.81-074355.60,33.3492083,-7.7321111
J021327.78-074150.14,33.36575,-7.6972611
J021337.66+132741.51,33.4069167,13.4615306
J021338.36-004302.24,33.4098333,-0.7172889
J021356.76+003152.34,33.4865,0.5312056
J021401.84-005838.73,33.5076667,-0.977425
J021412.12+132612.77,33.5505,13.4368806
J021423.64+122015.53,33.5985,12.3376472
J021529.89+135133.18,33.8745417,13.8592167
J021534.35-090537.07,33.893125,-9.0936306
J021558.48-004249.00,33.9936667,-0.7136111
J021651.20-085750.48,34.2133333,-8.9640222
J021704.77+011439.10,34.269875,1.2441944
J021734.57-074215.70,34.3940417,-7.7043611
J021735.80-002936.95,34.3991667,-0.4935972
J021754.86+001506.61,34.4785833,0.2518361
J021803.84-082705.34,34.516,-8.4514833
J021808.74-075718.05,34.5364167,-7.9550139
J021821.62-091727.78,34.5900833,-9.29105
J021859.64+001947.99,34.7485,0.3299972
J021941.13-001520.46,34.921375,-0.2556833
J022019.12-080447.33,35.0796667,-8.0798139
J022026.53-001846.26,35.1105417,-0.31285
J022042.05-080826.30,35.1752083,-8.1406389
J022107.52-085559.04,35.2813333,-8.9330667
J022116.63-074808.76,35.3192917,-7.8024333
J022142.76-072842.84,35.4281667,-7.4785667
J022207.09-092403.20,35.5295417,-9.4008889
J022211.96-083036.48,35.5498333,-8.5101333
J022218.30-091640.02,35.57625,-9.2777833
J022229.72+002257.61,35.6238333,0.3826694
J022438.72-004757.24,36.1613333,-0.7992333
J022505.46-003614.64,36.27275,-0.6040667
J022516.89-084137.57,36.320375,-8.6937694
J022528.55-074756.90,36.3689583,-7.7991389
J022606.71-001954.93,36.5279583,-0.331925
J022657.53-091558.63,36.7397083,-9.2662861
J022732.93-001440.35,36.8872083,-0.2445417
J022751.44+003005.57,36.9643333,0.5015472
J022809.70+004756.55,37.0404167,0.7990417
J022854.70+002213.10,37.2279167,0.3703056
J023004.20-074008.98,37.5175,-7.6691611
J023120.79-080413.80,37.836625,-8.0705
J023128.68-001237.12,37.8695,-0.2103111
J023137.71-000824.95,37.907125,-0.1402639
J023141.18-000253.84,37.9215833,-0.0482889
J023141.35-091801.60,37.9222917,-9.3004444
J023143.36+001736.41,37.9306667,0.2934472
J023144.51-005643.93,37.9354583,-0.9455361
J023156.15-093244.76,37.9839583,-9.5457667
J023157.76+011447.46,37.9906667,1.2465167
J023238.10+003539.34,38.15875,0.5942611
J023239.29+003702.34,38.1637083,0.6173167
J023247.42+004041.10,38.1975833,0.6780833
J023255.80-000752.51,38.2325,-0.1312528
J023331.81-074603.24,38.3825417,-7.7675667
J023351.63+010813.72,38.465125,1.1371444
J023356.29+005525.33,38.4845417,0.9237028
J023437.74-005847.28,38.65725,-0.9798
J023438.81-010755.97,38.6617083,-1.1322139
J023440.20+003138.16,38.6675,0.5272667
J023448.43-074100.85,38.7017917,-7.6835694
J023522.54-000700.44,38.8439167,-0.1167889
J023623.62+004230.87,39.0984167,0.708575
J023634.94-092114.50,39.1455833,-9.3540278
J023636.50-090528.37,39.1520833,-9.0912139
J023639.07-091159.10,39.1627917,-9.19975
J023801.95+001924.48,39.508125,0.3234667
J023802.62-080417.82,39.5109167,-8.0716167
J023825.31-001118.33,39.6054583,-0.188425
J023828.67-080621.81,39.6194583,-8.1060583
J023840.13+002903.23,39.6672083,0.4842306
J023842.99-071716.62,39.679125,-7.28795
J023845.64-090312.82,39.6901667,-9.0535611
J023847.83+011321.13,39.6992917,1.2225361
J023906.63-072154.67,39.777625,-7.3651861
J023910.59+010836.17,39.794125,1.1433806
J023915.00+002842.52,39.8125,0.4784778
J023938.14-065859.48,39.9089167,-6.9831889
J024009.90-005648.68,40.04125,-0.9468556
J024016.12-084637.03,40.0671667,-8.7769528
J024035.66-083249.50,40.1485833,-8.5470833
J024037.95-083200.06,40.158125,-8.53335
J024108.55-004253.91,40.285625,-0.714975
J024122.53+010640.79,40.343875,1.1113306
J024144.38+010544.71,40.4349167,1.0957528
J024248.69-082356.63,40.702875,-8.3990639
J024259.63-090129.19,40.7484583,-9.024775
J024341.93-080604.25,40.9247083,-8.1011806
J024345.94-081057.10,40.9414167,-8.1825278
J024403.83+004629.62,41.0159583,0.7748944
J024420.07-074514.92,41.083625,-7.7541444
J024421.10+004031.16,41.0879167,0.6753222
J024436.69+000831.45,41.152875,0.1420694
J024438.20-081850.62,41.1591667,-8.3140611
J024440.64-090735.60,41.1693333,-9.1265556
J024440.65-084802.86,41.169375,-8.8007944
J024445.42-080950.95,41.18925,-8.1641528
J024452.50-065604.47,41.21875,-6.934575
J024459.89+010318.48,41.2495417,1.0551333
J024507.34+005700.51,41.2805833,0.9501417
J024513.27-082054.21,41.3052917,-8.3483917
J024513.78-004446.05,41.3074167,-0.746125
J024527.55+005451.66,41.3647917,0.91435
J024541.25-081049.85,41.421875,-8.1805139
J024543.56-003221.47,41.4315,-0.5392972
J024606.79-073803.72,41.5282917,-7.6343667
J024627.28-003930.57,41.6136667,-0.6584917
J024647.79-003414.84,41.699125,-0.5707889
J024647.97+002517.65,41.699875,0.4215694
J024654.19-003354.74,41.7257917,-0.5652056
J024716.39+002808.62,41.8182917,0.4690611
J024716.96-002325.26,41.8206667,-0.39035
J024728.00+003906.85,41.8666667,0.6519028
J024728.46-001605.65,41.8685833,-0.2682361
J024744.89+002450.95,41.9370417,0.4141528
J024807.15-091417.87,42.0297917,-9.2382972
J024807.87-004508.32,42.0327917,-0.7523111
J024838.53-075704.00,42.1605417,-7.9511111
J024847.62-000633.05,42.1984167,-0.1091806
J024851.91+005922.31,42.2162917,0.9895306
J024928.99-003402.37,42.3707917,-0.567325
J024932.98-004703.98,42.3874167,-0.7844389
J024933.47-090008.93,42.3894583,-9.0024806
J024933.91-003518.67,42.3912917,-0.5885194
J024935.35-004325.44,42.3972917,-0.7237333
J024939.96-000411.53,42.4165,-0.0698694
J024940.69-003357.28,42.4195417,-0.5659111
J024953.59-010013.09,42.4732917,-1.0036361
J025024.45+010450.77,42.601875,1.0807694
J025055.54+002200.80,42.7314167,0.3668889
J025113.29-005041.96,42.805375,-0.8449889
J025141.57-071509.15,42.9232083,-7.2525417
J025154.59+003953.33,42.9774583,0.6648139
J025154.62-005848.35,42.9775833,-0.9800972
J025156.12-005010.62,42.9838333,-0.8362833
J025156.36-082237.32,42.9848333,-8.3770333
J025207.19-080533.99,43.0299583,-8.092775
J025213.22-064553.70,43.0550833,-6.7649167
J025223.39-083037.51,43.0974583,-8.5104194
J025232.23-000252.20,43.1342917,-0.0478333
J025246.10-083615.71,43.1920833,-8.6043639
J025319.83-010800.12,43.332625,-1.1333667
J025338.43+011212.07,43.410125,1.2033528
J025405.27-072042.23,43.5219583,-7.3450639
J025414.55+010144.93,43.560625,1.0291472
J025437.99+005621.92,43.6582917,0.9394222
J025450.53+010326.98,43.7105417,1.0574944
J025503.18-011121.94,43.76325,-1.1894278
J025506.59-000945.03,43.7774583,-0.1625083
J025546.52-082431.60,43.9438333,-8.4087778
J025546.90-000615.02,43.9454167,-0.1041722
J025557.25+004133.37,43.9885417,0.6926028
J025627.13+005232.65,44.1130417,0.8757361
J025640.43-005614.33,44.1684583,-0.9373139
J025640.70-001444.23,44.1695833,-0.2456194
J025710.46-005020.88,44.2935833,-0.8391333
J025711.74-001323.03,44.2989167,-0.2230639
J025723.86-001833.96,44.3494167,-0.3094333
J025728.35-090044.68,44.368125,-9.0124111
J025824.45+003815.19,44.601875,0.6375528
J025900.15-064537.88,44.750625,-6.7605222
J025923.20-011000.03,44.8466667,-1.166675
J025930.81-081310.63,44.878375,-8.2196194
J030029.83-071038.07,45.1242917,-7.1772417
J030037.50-010734.40,45.15625,-1.1262222
J030040.17+000112.52,45.167375,0.0201444
J030126.25-000425.62,45.359375,-0.0737833
J030154.20+005148.85,45.4758333,0.8635694
J030249.04-011436.28,45.7043333,-1.2434111
J030341.18-010424.81,45.9215833,-1.0735583
J030349.10-010613.41,45.9545833,-1.103725
J030350.45-001215.99,45.9602083,-0.2044417
J030352.91+002454.97,45.9704583,0.4152694
J030354.05-011115.56,45.9752083,-1.1876556
J030356.53-005829.43,45.9855417,-0.9748417
J030358.79+002326.34,45.9949583,0.39065
J030436.56-000214.71,46.1523333,-0.0374194
J030439.50-005028.68,46.1645833,-0.8413
J030440.80-000712.41,46.17,-0.1201139
J030457.06+001300.53,46.23775,0.2168139
J030508.57+002036.32,46.2857083,0.3434222
J030509.02+010536.76,46.2875833,1.0935444
J030510.24-001853.50,46.2926667,-0.3148611
J030518.38+001255.95,46.3265833,0.2155417
J030519.53-002041.34,46.331375,-0.3448167
J030519.77-005814.51,46.332375,-0.9706972
J030523.27-001431.51,46.3469583,-0.2420861
J030529.56-002254.51,46.3731667,-0.3818083
J030530.84-002418.05,46.3785,-0.4050139
J030536.35+002736.74,46.4014583,0.4602056
J030548.07-061635.28,46.4502917,-6.2764667
J030548.20-001036.38,46.4508333,-0.1767722
J030607.31-083540.00,46.5304583,-8.5944444
J030614.53-002039.76,46.5605417,-0.3443778
J030627.00-005047.88,46.6125,-0.8466333
J030632.75-003338.81,46.6364583,-0.5607806
J030638.46-003035.98,46.66025,-0.5099944
J030641.12-003318.30,46.6713333,-0.5550833
J030646.24-005306.43,46.6926667,-0.8851194
J030700.01-064518.32,46.7500417,-6.7550889
J030732.29-005752.35,46.8845417,-0.9645417
J030749.48-004700.28,46.9561667,-0.7834111
J030805.38-072158.66,47.0224167,-7.3662944
J030807.06+002722.44,47.0294167,0.4562333
J030807.97-011412.44,47.0332083,-1.2367889
J030817.67-080458.18,47.073625,-8.0828278
J030826.44+003318.33,47.1101667,0.5550917
J030828.48-074908.86,47.1186667,-7.8191278
J030828.51+002315.18,47.1187917,0.38755
J030834.31+003303.31,47.1429583,0.5509194
J030843.60-003134.36,47.1816667,-0.5262111
J030916.98-005424.07,47.32075,-0.9066861
J030939.07-075046.31,47.4127917,-7.8461972
J031018.51-083055.54,47.577125,-8.5154278
J031022.34+002536.61,47.5930833,0.4268361
J031028.14+010551.63,47.61725,1.097675
J031103.97-072202.22,47.7665417,-7.3672833
J031105.31-003247.42,47.772125,-0.5465056
J031108.99+001406.73,47.7874583,0.2352028
J031116.60+011124.27,47.8191667,1.190075
J031133.38-004434.50,47.8890833,-0.7429167
J031149.88+000930.37,47.9578333,0.1584361
J031154.13-000008.06,47.9755417,-0.0022389
J031202.49-000442.52,48.010375,-0.0784778
J031209.12+000152.88,48.038,0.0313556
J031212.86-010342.78,48.0535833,-1.0618833
J031237.13-073422.27,48.1547083,-7.5728528
J031241.31+010032.15,48.172125,1.0089306
J031303.12+002121.30,48.263,0.3559167
J031324.23-081244.69,48.3509583,-8.2124139
J031344.57-002308.44,48.4357083,-0.3856778
J031347.83+004139.70,48.4492917,0.6943611
J031405.41-071427.12,48.5225417,-7.2408667
J031405.52-082724.85,48.523,-8.4569028
J031408.00-061722.76,48.5333333,-6.2896556
J031414.76-060511.04,48.5615,-6.0864
J031416.97+005421.59,48.5707083,0.9059972
J031419.73+004833.79,48.5822083,0.8093861
J031421.72-074350.56,48.5905,-7.7307111
J031440.92-064634.47,48.6705,-6.7762417
J031442.27-004428.08,48.676125,-0.7411333
J031509.69-071509.38,48.790375,-7.2526056
J031510.80-072955.97,48.795,-7.4988806
J031535.14-010058.60,48.8964167,-1.0162778
J031538.62-070443.80,48.9109167,-7.0788333
J031621.19+002846.21,49.0882917,0.4795028
J031631.83-002805.30,49.132625,-0.4681389
J031653.95-081024.32,49.2247917,-8.1734222
J031654.91-000231.17,49.2287917,-0.0419917
J031726.50-000539.25,49.3604167,-0.0942361
J031749.78-003316.73,49.4574167,-0.5546472
J031753.42-071752.12,49.4725833,-7.2978111
J031756.06+010243.29,49.4835833,1.0453583
J031757.07-001008.67,49.4877917,-0.169075
J031802.77-003220.35,49.5115417,-0.5389861
J031833.92+005531.63,49.6413333,0.9254528
J031907.72+005721.48,49.7821667,0.9559667
J031910.25+005852.47,49.7927083,0.9812417
J031913.09+005724.78,49.8045417,0.9568833
J031943.04+003355.64,49.9293333,0.5654556
J031947.01+003504.44,49.945875,0.5845667
J032038.55-010206.10,50.160625,-1.0350278
J032040.79-072339.94,50.1699583,-7.3944278
J032045.32-010314.25,50.1888333,-1.0539583
J032133.95-001042.26,50.3914583,-0.1784056
J032139.97-063808.22,50.4165417,-6.6356167
J032248.39-064140.67,50.701625,-6.6946306
J032249.90-003644.59,50.7079167,-0.6123861
J032305.28+002115.41,50.772,0.3542806
J032323.94+002643.52,50.84975,0.4454222
J032325.85-003419.04,50.8577083,-0.5719556
J032329.63-062944.18,50.8734583,-6.4956056
J032344.16-000049.29,50.934,-0.0136917
J032345.63+000026.70,50.940125,0.0074167
J032346.35+000149.89,50.943125,0.030525
J032402.51-055603.88,51.0104583,-5.9344111
J032406.50-010328.36,51.0270833,-1.0578778
J032438.13-002519.25,51.158875,-0.4220139
J032440.77-004053.35,51.169875,-0.6814861
J032501.55-001134.61,51.2564583,-0.1929472
J032501.68-054444.87,51.257,-5.7457972
J032511.57-061051.48,51.2982083,-6.1809667
J032525.35-060837.93,51.355625,-6.1438694
J032526.85-002536.17,51.361875,-0.4267139
J032528.70+001642.69,51.3695833,0.278525
J032531.39-060744.02,51.3807917,-6.1288944
J032544.56-003030.72,51.4356667,-0.5085333
J032555.30-003955.79,51.4804167,-0.6654972
J032623.23-003851.56,51.5967917,-0.6476556
J032629.36+003955.87,51.6223333,0.6655194
J032643.20-004610.01,51.68,-0.7694472
J032650.14+001154.99,51.7089167,0.1986083
J032805.51+000119.07,52.0229583,0.0219639
J032833.19+010024.15,52.1382917,1.0067083
J032856.79-002431.95,52.236625,-0.408875
J032902.57-005538.82,52.2607083,-0.92745
J033009.52-053117.94,52.5396667,-5.52165
J033016.71+003645.03,52.569625,0.6125083
J033017.17-005512.66,52.5715417,-0.9201833
J033028.77+004841.33,52.619875,0.8114806
J033029.12+004507.41,52.6213333,0.7520583
J033045.65-062526.20,52.6902083,-6.4239444
J033050.01+003119.16,52.708375,0.5219889
J033051.13-011142.24,52.7130417,-1.1950667
J033155.08-072010.33,52.9795,-7.3362028
J033157.73-054208.60,52.9905417,-5.7023889
J033201.37+001646.06,53.0057083,0.2794611
J033241.14-011100.97,53.1714167,-1.1836028
J033242.65+010113.08,53.1777083,1.0203
J033244.53-010407.56,53.1855417,-1.0687667
J033244.56-010912.82,53.1856667,-1.1535611
J033329.45-065148.28,53.3727083,-6.8634111
J033329.46-073308.41,53.37275,-7.5523361
J033344.07-003138.19,53.433625,-0.527275
J033354.32-055136.89,53.4763333,-5.8602472
J033354.42-063453.85,53.47675,-6.581625
J033410.54+010612.06,53.5439167,1.10335
J033417.74-061554.01,53.5739167,-6.2650028
J033418.85+010100.43,53.5785417,1.0167861
J033444.66+001749.56,53.6860833,0.2971
J033500.39-003931.84,53.751625,-0.6588444
J033502.33+002254.14,53.7597083,0.3817056
J033515.37-011343.05,53.8140417,-1.228625
J033540.87-070635.49,53.9202917,-7.1098583
J033548.10-064303.37,53.9504167,-6.7176028
J033601.58+010617.10,54.0065833,1.10475
J033607.78-003547.12,54.0324167,-0.5964222
J033610.94-003455.42,54.0455833,-0.5820611
J033621.33-064253.19,54.088875,-6.714775
J033653.92-064943.56,54.2246667,-6.8287667
J033710.36-053505.11,54.2931667,-5.5847528
J033710.54-053656.55,54.2939167,-5.6157083
J033731.13-055534.91,54.3797083,-5.9263639
J033733.37-063113.60,54.3890417,-6.5204444
J033753.24-060903.43,54.4718333,-6.1509528
J033808.12-060829.20,54.5338333,-6.1414444
J033839.16-052050.47,54.6631667,-5.3473528
J033845.73+011004.85,54.6905417,1.1680139
J033934.01-003043.10,54.8917083,-0.5119722
J033934.89-060219.96,54.895375,-6.0388778
J033937.18-053758.54,54.9049167,-5.6329278
J034005.79-063704.53,55.024125,-6.617925
J034045.09-060522.17,55.187875,-6.0894917
J034103.23+002826.51,55.2634583,0.4740306
J034201.35-061151.64,55.505625,-6.1976778
J034209.36-072616.66,55.539,-7.4379611
J034212.47-002115.49,55.5519583,-0.3543028
J034226.85-003458.27,55.611875,-0.5828528
J034232.87-064614.96,55.6369583,-6.7708222
J034259.17-065545.57,55.7465417,-6.929325
J034313.96-010107.37,55.8081667,-1.0187139
J034352.45+003651.69,55.9685417,0.6143583
J034357.52+002616.13,55.9896667,0.4378139
J034409.40-002136.64,56.0391667,-0.3601778
J034433.56-003546.59,56.1398333,-0.596275
J034519.19-003002.54,56.3299583,-0.5007056
J034527.02-072839.22,56.3625833,-7.4775611
J034532.24-072347.31,56.3843333,-7.396475
J034545.16-071526.83,56.4381667,-7.2574528
J034611.76-061510.08,56.549,-6.2528
J034612.10+010715.88,56.5504167,1.1210778
J034629.75+004307.68,56.6239583,0.7188
J034647.77-011355.31,56.6990417,-1.2320306
J034707.53+010001.19,56.781375,1.0003306
J034745.73+004112.19,56.9405417,0.6867194
J034824.98-063733.84,57.1040833,-6.6260667
J034827.03-004719.32,57.112625,-0.7887
